date,ticker,open,high,low,close,volume,ma_20,ma_50,ma_200,daily_ret,volatility,rsi_14,macd,signal,bb_mid,bb_upper,bb_lower,mkt_cap_M
2019-08-20,TECHCO,195.63,197.1,195.07,196.56,1514581,195.866,181.0602,,0.003933,0.016475,54.72,5.2737,6.5106,195.866,211.4877,180.2443,321376.0
2019-08-21,TECHCO,189.43,190.0,185.23,188.18,2720626,196.1975,181.5456,,-0.042633,0.019496,42.4,4.1359,6.0357,196.1975,210.7874,181.6076,307674.0
2019-08-22,TECHCO,196.35,197.54,196.05,197.5,2024302,196.9285,182.2102,,0.049527,0.022201,50.59,3.9409,5.6167,196.9285,210.1056,183.7514,322912.0
2019-08-23,TECHCO,203.81,204.9,201.09,203.44,1893830,197.838,183.0056,,0.030076,0.022881,52.17,4.2169,5.3368,197.838,210.1003,185.5757,332624.0
2019-08-26,TECHCO,206.36,208.16,202.26,203.37,3358358,198.7455,183.75,,-0.000344,0.022883,53.87,4.3796,5.1453,198.7455,209.6918,187.7992,332510.0
2019-08-27,TECHCO,203.72,205.39,201.58,202.7,1866172,199.4325,184.4722,,-0.003294,0.02266,48.08,4.4037,4.997,199.4325,209.4807,189.3843,331414.0
2019-08-28,TECHCO,203.42,205.42,202.96,204.91,1292451,200.0615,185.123,,0.010903,0.022486,48.53,4.5487,4.9073,200.0615,209.8082,190.3148,335028.0
2019-08-29,TECHCO,206.13,207.89,202.02,206.62,1210588,200.605,185.7694,,0.008345,0.022267,47.72,4.7469,4.8753,200.605,210.5496,190.6604,337824.0
2019-08-30,TECHCO,208.34,209.11,206.99,207.99,1391243,201.164,186.4294,,0.006631,0.022276,54.19,4.9573,4.8917,201.164,211.4611,190.8669,340064.0
2019-09-02,TECHCO,209.57,209.62,207.14,207.8,1570062,201.512,187.1218,,-0.000914,0.021903,59.96,5.0505,4.9234,201.512,212.225,190.799,339753.0
2019-09-03,TECHCO,208.65,210.8,207.78,210.29,1990682,202.0825,187.9288,,0.011983,0.021831,68.35,5.2647,4.9917,202.0825,213.4034,190.7616,343824.0
2019-09-04,TECHCO,210.96,212.65,210.82,211.32,1476029,202.412,188.8106,,0.004898,0.020941,64.98,5.4546,5.0843,202.412,214.4201,190.4039,345508.0
2019-09-05,TECHCO,213.2,214.2,209.88,210.05,2919315,202.5905,189.558,,-0.00601,0.020947,64.77,5.4399,5.1554,202.5905,214.954,190.227,343432.0
2019-09-06,TECHCO,211.08,213.79,206.56,208.08,2437950,202.5435,190.2296,,-0.009379,0.020896,66.43,5.2093,5.1662,202.5435,214.8109,190.2761,340211.0
2019-09-09,TECHCO,213.64,216.04,211.76,212.22,3268276,202.9595,191.0036,,0.019896,0.020514,69.21,5.2995,5.1928,202.9595,215.9628,189.9562,346980.0
2019-09-10,TECHCO,213.29,214.42,212.08,212.65,1934614,203.641,191.7044,,0.002026,0.019573,87.29,5.3441,5.2231,203.641,217.1921,190.0899,347683.0
2019-09-11,TECHCO,213.52,214.08,210.86,212.55,3487984,204.5305,192.527,,-0.00047,0.018711,81.9,5.3101,5.2405,204.5305,217.962,191.099,347519.0
2019-09-12,TECHCO,210.67,211.01,209.0,209.76,2123673,205.025,193.3444,,-0.013126,0.018377,65.46,5.0004,5.1925,205.025,218.4623,191.5877,342958.0
2019-09-13,TECHCO,206.11,209.47,205.81,208.18,2923614,205.498,194.1398,,-0.007532,0.018424,60.96,4.5748,5.0689,205.498,218.6641,192.3319,340374.0
2019-09-16,TECHCO,206.14,208.1,205.2,207.66,3181102,206.0915,195.0738,,-0.002498,0.01802,61.38,4.1477,4.8847,206.0915,218.461,193.722,339524.0
2019-09-17,TECHCO,209.41,209.7,204.98,206.93,930270,206.61,195.8972,,-0.003515,0.018079,54.97,3.7075,4.6493,206.61,218.138,195.082,338331.0
2019-09-18,TECHCO,209.53,210.79,206.68,208.31,1339082,207.6165,196.6586,,0.006669,0.014593,54.23,3.4305,4.4055,207.6165,215.2145,200.0185,340587.0
2019-09-19,TECHCO,209.93,211.22,206.54,209.07,1794526,208.195,197.463,,0.003648,0.010203,52.79,3.2351,4.1714,208.195,214.1296,202.2604,341829.0
2019-09-20,TECHCO,209.57,210.14,207.65,208.87,1103345,208.4665,198.2582,,-0.000957,0.007967,52.76,3.0291,3.943,208.4665,213.9661,202.9669,341502.0
2019-09-23,TECHCO,204.96,208.83,204.37,208.07,3207454,208.7015,199.0464,,-0.00383,0.008044,43.73,2.7694,3.7082,208.7015,213.6591,203.7439,340194.0
2019-09-24,TECHCO,204.89,207.57,203.73,207.54,1856278,208.9435,199.7432,,-0.002547,0.008024,39.01,2.492,3.465,208.9435,213.0705,204.8165,339328.0
2019-09-25,TECHCO,213.23,216.7,209.98,211.54,1763221,209.275,200.463,,0.019273,0.008742,53.74,2.5655,3.2851,209.275,213.0912,205.4588,345868.0
2019-09-26,TECHCO,213.31,214.17,209.36,211.36,1904981,209.512,201.1734,,-0.000851,0.008611,59.04,2.5794,3.144,209.512,213.2212,205.8028,345574.0
2019-09-27,TECHCO,220.67,221.17,217.44,218.51,2338988,210.038,201.8682,,0.033829,0.011259,64.87,3.1313,3.1414,210.038,215.4371,204.6389,357264.0
2019-09-30,TECHCO,223.88,224.29,220.99,222.98,1682266,210.797,202.7106,,0.020457,0.011911,70.5,3.8845,3.29,210.797,218.603,202.991,364572.0
2019-10-01,TECHCO,219.97,222.14,215.93,219.18,2895148,211.2415,203.499,,-0.017042,0.012585,61.47,4.1273,3.4575,211.2415,219.8926,202.5904,358359.0
2019-10-02,TECHCO,217.81,218.78,214.38,215.37,1456735,211.444,204.1754,,-0.017383,0.013294,59.38,3.9666,3.5593,211.444,220.2902,202.5978,352130.0
2019-10-03,TECHCO,227.05,227.74,222.03,224.06,2463471,212.1445,204.999,,0.040349,0.015806,71.45,4.4886,3.7452,212.1445,222.5986,201.6904,366338.0
2019-10-04,TECHCO,220.83,221.0,219.53,220.23,3943565,212.752,205.6986,,-0.017094,0.016222,65.58,4.541,3.9043,212.752,223.6157,201.8883,360076.0
2019-10-07,TECHCO,210.69,214.01,209.73,211.73,2269532,212.7275,206.2288,175.8075,-0.038596,0.018165,54.99,3.8522,3.8939,212.7275,223.5985,201.8565,346179.0
2019-10-08,TECHCO,213.96,218.08,213.37,215.92,2898795,212.891,206.768,176.1142,0.019789,0.018694,57.47,3.6029,3.8357,212.891,223.855,201.927,353029.0
2019-10-09,TECHCO,224.9,225.47,222.23,224.25,1195058,213.476,207.4064,176.4518,0.038579,0.020493,62.98,4.031,3.8748,213.476,225.5552,201.3968,366649.0
2019-10-10,TECHCO,225.43,229.73,220.83,223.33,3317815,214.1545,207.958,176.7871,-0.004103,0.020219,62.21,4.2471,3.9492,214.1545,226.863,201.446,365145.0
2019-10-11,TECHCO,226.59,226.81,223.6,224.76,2158416,214.9835,208.517,177.131,0.006403,0.020065,63.95,4.4821,4.0558,214.9835,228.2038,201.7632,367483.0
2019-10-14,TECHCO,222.61,226.25,220.7,223.23,1613103,215.762,208.9648,177.454,-0.006807,0.020161,62.9,4.493,4.1432,215.762,229.0002,202.5238,364981.0
2019-10-15,TECHCO,230.7,230.91,226.61,227.35,1749475,216.783,209.5342,177.7805,0.018456,0.020339,62.97,4.7791,4.2704,216.783,230.3,203.266,371717.0
2019-10-16,TECHCO,232.47,234.26,229.39,231.93,2519514,217.964,210.0782,178.1661,0.020145,0.020621,65.74,5.3141,4.4792,217.964,232.4562,203.4718,379206.0
2019-10-17,TECHCO,217.66,219.48,216.98,218.85,2775862,218.453,210.3256,178.5036,-0.056396,0.024855,50.24,4.6293,4.5092,218.453,232.3284,204.5776,357820.0
2019-10-18,TECHCO,221.96,222.08,218.75,221.01,2080488,219.06,210.5654,178.8452,0.00987,0.024891,48.57,4.2123,4.4498,219.06,232.2137,205.9063,361351.0
2019-10-21,TECHCO,220.37,221.36,215.98,217.34,2031003,219.5235,210.8342,179.1665,-0.016606,0.025241,48.66,3.5448,4.2688,219.5235,231.6607,207.3863,355351.0
2019-10-22,TECHCO,223.98,224.28,220.22,221.83,1795076,220.238,211.2904,179.4954,0.020659,0.025529,54.65,3.3397,4.083,220.238,231.0106,209.4654,362692.0
2019-10-23,TECHCO,216.51,219.57,215.52,217.16,2362556,220.519,211.7384,179.7776,-0.021052,0.02582,44.73,2.7683,3.82,220.519,230.6078,210.4302,355057.0
2019-10-24,TECHCO,220.97,221.72,216.08,218.46,2310420,220.874,212.1102,180.0868,0.005986,0.025831,48.59,2.3929,3.5346,220.874,230.0655,211.6825,357182.0
2019-10-25,TECHCO,216.2,218.7,214.93,217.91,810346,220.844,212.494,180.3965,-0.002518,0.024727,55.62,2.0276,3.2332,220.844,230.0719,211.6161,356283.0
2019-10-28,TECHCO,218.15,219.58,214.26,215.35,1963627,220.4625,212.8852,180.6762,-0.011748,0.024381,49.47,1.514,2.8894,220.4625,229.9459,210.9791,352097.0
2019-10-29,TECHCO,210.08,211.03,209.91,210.31,2544314,220.019,213.1602,180.918,-0.023404,0.024636,36.09,0.6924,2.45,220.019,230.529,209.509,343857.0
2019-10-30,TECHCO,208.24,208.58,205.22,205.45,4188065,219.523,213.5056,181.1408,-0.023109,0.024859,33.46,-0.347,1.8906,219.523,231.7525,207.2935,335911.0
2019-10-31,TECHCO,206.73,208.59,200.49,203.86,1179247,218.513,213.6328,181.3586,-0.007739,0.02278,30.72,-1.2841,1.2556,218.513,232.3903,204.6357,333311.0
2019-11-01,TECHCO,203.4,204.17,201.06,201.68,1850500,217.5855,213.5976,181.5516,-0.010694,0.022637,30.36,-2.1776,0.569,217.5855,233.3332,201.8378,329747.0
2019-11-04,TECHCO,206.95,209.9,204.94,208.59,1427733,217.4285,213.702,181.7894,0.034262,0.022664,33.73,-2.3017,-0.0051,217.4285,233.4816,201.3754,341045.0
2019-11-05,TECHCO,208.08,211.02,205.08,208.13,1522244,217.039,213.8106,182.0213,-0.002205,0.022155,27.77,-2.4093,-0.486,217.039,233.6157,200.4623,340293.0
2019-11-06,TECHCO,212.9,214.03,209.22,210.66,1534269,216.3595,213.9256,182.245,0.012156,0.020347,40.47,-2.2643,-0.8416,216.3595,232.8053,199.9137,344429.0
2019-11-07,TECHCO,207.56,209.62,206.21,207.04,1931236,215.545,213.934,182.4715,-0.017184,0.020596,34.28,-2.4137,-1.1561,215.545,232.15,198.94,338510.0
2019-11-08,TECHCO,201.57,205.05,198.3,203.66,955885,214.49,213.8474,182.7014,-0.016325,0.020643,34.5,-2.7729,-1.4794,214.49,231.3096,197.6704,332984.0
2019-11-11,TECHCO,200.89,201.42,198.44,201.04,3087373,213.3805,213.7122,182.9036,-0.012865,0.02072,25.41,-3.2317,-1.8299,213.3805,230.6929,196.0681,328700.0
2019-11-12,TECHCO,204.66,206.06,201.26,202.32,1541997,212.129,213.5528,183.1241,0.006367,0.020168,30.92,-3.4522,-2.1543,212.129,228.7962,195.4618,330793.0
2019-11-13,TECHCO,203.44,205.73,196.42,200.67,2603580,210.566,213.3398,183.3409,-0.008155,0.019237,27.33,-3.7173,-2.4669,210.566,225.1472,195.9848,328095.0
2019-11-14,TECHCO,195.59,199.62,195.44,197.81,3854505,209.514,213.095,183.5639,-0.014252,0.015488,25.81,-4.1107,-2.7957,209.514,224.6057,194.4223,323419.0
2019-11-15,TECHCO,199.86,200.05,198.13,199.21,2319093,208.424,212.9176,183.798,0.007077,0.01536,30.01,-4.2605,-3.0886,208.424,223.1646,193.6834,325708.0
2019-11-18,TECHCO,196.43,198.31,196.12,197.03,3434252,207.4085,212.6138,184.012,-0.010943,0.015187,32.3,-4.5031,-3.3715,207.4085,222.3597,192.4573,322144.0
2019-11-19,TECHCO,196.79,197.71,194.18,195.0,3193421,206.067,212.2608,184.206,-0.010303,0.013988,34.94,-4.8039,-3.658,206.067,220.3706,191.7634,318825.0
2019-11-20,TECHCO,188.45,191.61,185.95,190.56,2659809,204.737,211.821,184.3666,-0.022769,0.014088,32.29,-5.3389,-3.9942,204.737,219.632,189.842,311566.0
2019-11-21,TECHCO,186.36,193.4,184.71,188.8,1475062,203.254,211.4018,184.5376,-0.009236,0.01379,32.65,-5.8377,-4.3629,203.254,218.3015,188.2065,308688.0
2019-11-22,TECHCO,186.96,187.87,185.65,186.38,3119066,201.6775,210.9658,184.7018,-0.012818,0.013799,15.97,-6.355,-4.7613,201.6775,216.8658,186.4892,304731.0
2019-11-25,TECHCO,184.06,185.23,183.24,183.28,2069947,200.074,210.4782,184.8592,-0.016633,0.013918,14.77,-6.9352,-5.1961,200.074,215.9409,184.2071,299663.0
2019-11-26,TECHCO,185.95,187.51,182.91,184.42,3045153,198.7795,210.028,185.0234,0.00622,0.01376,11.28,-7.2197,-5.6008,198.7795,215.3395,182.2195,301527.0
2019-11-27,TECHCO,185.99,187.53,182.19,183.36,1305716,197.675,209.529,185.1662,-0.005748,0.013191,12.2,-7.445,-5.9696,197.675,215.2757,180.0743,299794.0
2019-11-28,TECHCO,187.02,187.59,183.87,184.32,1908950,196.698,209.034,185.3089,0.005236,0.013397,16.54,-7.46,-6.2677,196.698,215.0082,178.3878,301363.0
2019-11-29,TECHCO,190.7,191.78,187.75,188.61,3049886,196.0445,208.6288,185.4744,0.023275,0.014717,29.67,-7.0446,-6.4231,196.0445,214.538,177.551,308377.0
2019-12-02,TECHCO,191.19,193.59,188.79,192.19,2582358,195.2245,208.3112,185.6546,0.018981,0.012959,34.59,-6.3532,-6.4091,195.2245,212.8078,177.6412,314231.0
2019-12-03,TECHCO,187.37,187.72,183.83,186.28,3687272,194.132,207.886,185.7914,-0.030751,0.014257,30.62,-6.2106,-6.3694,194.132,211.0414,177.2226,304568.0
2019-12-04,TECHCO,186.0,189.22,184.11,186.78,2579360,192.938,207.3908,185.93,0.002684,0.013792,34.14,-5.9882,-6.2932,192.938,208.2283,177.6477,305385.0
2019-12-05,TECHCO,186.1,187.09,183.08,184.37,7121857,191.8045,206.851,186.0476,-0.012903,0.01364,29.26,-5.938,-6.2221,191.8045,206.0161,177.5929,301445.0
2019-12-06,TECHCO,182.49,185.32,180.4,183.99,2214199,190.821,206.1606,186.1684,-0.002061,0.013426,30.81,-5.8612,-6.1499,190.821,204.2807,177.3613,300824.0
2019-12-09,TECHCO,186.91,188.47,185.94,187.34,2463038,190.136,205.4478,186.3047,0.018208,0.014239,39.15,-5.4671,-6.0134,190.136,202.7754,177.4966,306301.0
2019-12-10,TECHCO,187.32,190.11,186.35,188.53,3616942,189.4465,204.8348,186.4512,0.006352,0.014239,46.83,-5.0011,-5.8109,189.4465,200.7179,178.1751,308247.0
2019-12-11,TECHCO,189.38,190.34,186.83,188.13,2979856,188.8195,204.29,186.5836,-0.002122,0.014197,48.91,-4.6109,-5.5709,188.8195,198.7811,178.8579,307593.0
2019-12-12,TECHCO,189.56,190.16,186.91,187.64,2223688,188.311,203.5616,186.7122,-0.002605,0.013953,52.19,-4.2917,-5.3151,188.311,197.3344,179.2876,306791.0
2019-12-13,TECHCO,190.11,191.36,185.3,187.8,2940010,187.7405,202.913,186.8597,0.000853,0.013796,58.75,-3.98,-5.0481,187.7405,195.1633,180.3177,307053.0
2019-12-16,TECHCO,185.41,185.83,183.02,183.13,3047008,187.0455,202.341,186.9982,-0.024867,0.014556,47.8,-4.0629,-4.851,187.0455,193.3202,180.7708,299418.0
2019-12-17,TECHCO,183.95,186.78,182.17,182.77,2872266,186.434,201.678,187.1395,-0.001966,0.014472,48.97,-4.1103,-4.7029,186.434,191.7561,181.1119,298829.0
2019-12-18,TECHCO,184.03,186.73,181.46,186.59,1762264,186.2355,200.9248,187.2973,0.020901,0.014647,53.6,-3.7959,-4.5215,186.2355,191.1933,181.2777,305075.0
2019-12-19,TECHCO,184.83,186.07,183.81,184.18,2359745,186.0045,200.1418,187.4172,-0.012916,0.014779,42.52,-3.6985,-4.3569,186.0045,190.8892,181.1198,301134.0
2019-12-20,TECHCO,185.36,185.71,183.7,184.3,1553056,185.9005,199.3326,187.5294,0.000652,0.014523,34.93,-3.5705,-4.1996,185.9005,190.8398,180.9612,301330.0
2019-12-23,TECHCO,186.69,189.02,186.05,188.28,3693004,186.1505,198.6336,187.6685,0.021595,0.014795,54.13,-3.1121,-3.9821,186.1505,191.0372,181.2638,307838.0
2019-12-24,TECHCO,192.35,196.28,192.3,195.04,2788402,186.6815,197.9874,187.8277,0.035904,0.016669,63.54,-2.1781,-3.6213,186.6815,192.9023,180.4607,318890.0
2019-12-25,TECHCO,187.72,188.72,184.34,188.01,1036222,186.914,197.109,187.9337,-0.036044,0.018747,55.18,-1.9824,-3.2935,186.914,192.9572,180.8708,307396.0
2019-12-26,TECHCO,185.27,190.98,184.35,186.89,2285874,187.0425,196.4698,188.0331,-0.005957,0.018794,54.04,-1.8958,-3.014,187.0425,192.9615,181.1235,305565.0
2019-12-27,TECHCO,183.7,185.31,182.92,183.84,1222604,186.804,195.7264,188.1017,-0.01632,0.01839,45.08,-2.0497,-2.8211,186.804,192.8403,180.7677,300578.0
2019-12-30,TECHCO,179.47,183.79,177.76,181.71,2806707,186.28,195.0138,188.1766,-0.011586,0.017895,40.66,-2.3168,-2.7203,186.28,192.1652,180.3948,297096.0
2019-12-31,TECHCO,184.16,186.66,182.07,186.04,2797125,186.268,194.298,188.2461,0.023829,0.017542,47.42,-2.1542,-2.607,186.268,192.1542,180.3818,304175.0
2020-01-01,TECHCO,186.49,187.44,185.71,186.24,1172059,186.241,193.6796,188.3276,0.001075,0.017533,48.26,-1.9864,-2.4829,186.241,192.1223,180.3597,304502.0
2020-01-02,TECHCO,188.73,189.95,184.52,186.1,3481886,186.3275,193.0324,188.4039,-0.000752,0.017271,47.88,-1.8434,-2.355,186.3275,192.1434,180.5116,304274.0
2020-01-03,TECHCO,182.45,184.79,182.12,183.18,1157565,186.287,192.3378,188.4871,-0.01569,0.017646,50.07,-1.9433,-2.2727,186.287,192.1822,180.3918,299499.0
2020-01-06,TECHCO,189.94,190.93,186.25,187.42,1778164,186.291,191.7792,188.584,0.023147,0.017948,55.5,-1.6612,-2.1504,186.291,192.1893,180.3927,306432.0
2020-01-07,TECHCO,184.23,185.64,182.77,185.45,2064366,186.137,191.282,188.6604,-0.010511,0.018038,48.59,-1.5784,-2.036,186.137,191.9494,180.3246,303211.0
2020-01-08,TECHCO,187.47,187.52,182.66,184.72,1889743,185.9665,190.8674,188.7675,-0.003936,0.01805,50.7,-1.5537,-1.9395,185.9665,191.7326,180.2004,302017.0
2020-01-09,TECHCO,187.84,188.03,184.44,186.12,4357629,185.8905,190.5126,188.8812,0.007579,0.018139,52.27,-1.4051,-1.8326,185.8905,191.6036,180.1774,304306.0
2020-01-10,TECHCO,184.71,185.8,184.03,185.0,1754472,185.7505,190.179,188.9965,-0.006018,0.018182,45.58,-1.3619,-1.7385,185.7505,191.4035,180.0975,302475.0
2020-01-13,TECHCO,183.74,187.76,183.39,185.7,1107822,185.879,189.7212,189.1079,0.003784,0.017275,34.97,-1.2567,-1.6421,185.879,191.3964,180.3616,303620.0
2020-01-14,TECHCO,184.67,185.61,182.75,185.2,1647575,186.0005,189.2626,189.2381,-0.002693,0.017282,44.28,-1.1999,-1.5537,186.0005,191.3335,180.6675,302802.0
2020-01-15,TECHCO,187.19,189.48,183.22,184.62,3730814,185.902,188.7418,189.3373,-0.003132,0.016634,45.27,-1.188,-1.4805,185.902,191.2619,180.5421,301854.0
2020-01-16,TECHCO,183.21,183.69,179.73,180.65,1061412,185.7255,188.214,189.4182,-0.021504,0.017079,43.6,-1.4818,-1.4808,185.7255,191.5376,179.9134,295363.0
2020-01-17,TECHCO,178.84,182.56,176.95,179.95,3649597,185.508,187.7398,189.4994,-0.003875,0.017089,46.26,-1.7509,-1.5348,185.508,191.8464,179.1696,294218.0
2020-01-20,TECHCO,188.88,190.32,187.03,187.94,1779534,185.491,187.4778,189.633,0.044401,0.019298,53.5,-1.3044,-1.4887,185.491,191.7999,179.1821,307282.0
2020-01-21,TECHCO,186.79,187.85,184.24,186.66,1866017,185.072,187.1646,189.7452,-0.006811,0.017395,50.74,-1.0419,-1.3994,185.072,189.5613,180.5827,305189.0
2020-01-22,TECHCO,187.21,188.88,184.25,185.14,1545106,184.9285,186.854,189.8256,-0.008143,0.015545,48.38,-0.9456,-1.3086,184.9285,189.2006,180.6564,302704.0
2020-01-23,TECHCO,183.26,186.17,182.0,185.78,3002692,184.873,186.6134,189.9278,0.003457,0.015519,54.75,-0.8083,-1.2086,184.873,189.0659,180.6801,303750.0
2020-01-24,TECHCO,186.47,187.32,185.95,186.12,1667017,184.987,186.3516,190.0384,0.00183,0.015049,47.23,-0.6644,-1.0997,184.987,189.1856,180.7884,304306.0
2020-01-27,TECHCO,184.94,185.56,181.02,183.05,2000496,185.054,186.072,190.1194,-0.016495,0.015299,45.11,-0.789,-1.0376,185.054,189.0713,181.0367,299287.0
2020-01-28,TECHCO,180.5,182.45,179.42,181.06,2046112,184.805,185.7932,190.1826,-0.010871,0.014455,42.91,-1.0363,-1.0373,184.805,189.1675,180.4425,296033.0
2020-01-29,TECHCO,177.38,179.19,176.6,178.65,1058020,184.4255,185.555,190.2449,-0.013311,0.014689,36.07,-1.4106,-1.112,184.4255,189.5213,179.3297,292093.0
2020-01-30,TECHCO,177.9,179.6,176.72,178.56,3014870,184.0485,185.3502,190.3025,-0.000504,0.01469,37.51,-1.6949,-1.2286,184.0485,189.7072,178.3898,291946.0
2020-01-31,TECHCO,172.27,174.78,171.89,173.95,2093001,183.587,185.1016,190.3216,-0.025818,0.015348,30.21,-2.2661,-1.4361,183.587,190.8282,176.3458,284408.0
2020-02-03,TECHCO,172.78,175.32,170.71,175.12,2503353,182.972,184.9384,190.3594,0.006726,0.01431,33.4,-2.5944,-1.6677,182.972,190.8993,175.0447,286321.0
2020-02-04,TECHCO,174.36,175.29,170.55,173.95,2129079,182.397,184.729,190.3828,-0.006681,0.014234,32.76,-2.9155,-1.9173,182.397,191.1887,173.6053,284408.0
2020-02-05,TECHCO,176.16,176.3,173.78,174.31,2501096,181.8765,184.548,190.3911,0.00207,0.014278,38.41,-3.105,-2.1548,181.8765,191.2991,172.4539,284997.0
2020-02-06,TECHCO,174.73,175.69,172.56,173.95,813570,181.268,184.3406,190.3955,-0.002065,0.014071,38.89,-3.2469,-2.3732,181.268,191.0997,171.4363,284408.0
2020-02-07,TECHCO,172.66,174.41,172.15,174.19,870091,180.7275,184.0522,190.4102,0.00138,0.014092,14.29,-3.3019,-2.559,180.7275,190.8787,170.5763,284801.0
2020-02-10,TECHCO,171.97,173.57,169.86,170.21,1764876,179.953,183.6126,190.3953,-0.022849,0.014672,12.53,-3.6248,-2.7721,179.953,190.8435,169.0625,278293.0
2020-02-11,TECHCO,171.74,176.38,171.4,172.81,2799104,179.3335,183.3432,190.3998,0.015275,0.015309,23.23,-3.6291,-2.9435,179.3335,190.3758,168.2912,282544.0
2020-02-12,TECHCO,175.4,175.55,172.34,173.72,3553275,178.7885,183.082,190.3711,0.005266,0.01543,24.12,-3.5186,-3.0585,178.7885,189.8082,167.7688,284032.0
2020-02-13,TECHCO,168.9,173.0,167.76,170.63,2030858,178.2875,182.8072,190.342,-0.017787,0.015215,20.27,-3.6383,-3.1745,178.2875,189.8486,166.7264,278980.0
2020-02-14,TECHCO,168.87,169.32,166.11,168.18,1741382,177.699,182.491,190.295,-0.014359,0.015435,20.76,-3.8862,-3.3168,177.699,190.0735,165.3245,274974.0
2020-02-17,TECHCO,161.09,163.6,160.89,161.46,1475872,176.375,181.9734,190.1916,-0.039957,0.013069,17.51,-4.5721,-3.5679,176.375,189.7609,162.9891,263987.0
2020-02-18,TECHCO,163.01,164.84,159.77,160.74,2321774,175.079,181.4176,190.0911,-0.004459,0.013086,18.55,-5.1148,-3.8773,175.079,189.2672,160.8908,262810.0
2020-02-19,TECHCO,160.72,160.81,159.24,160.07,975216,173.8255,180.8564,190.0059,-0.004168,0.013104,18.18,-5.5352,-4.2089,173.8255,188.685,158.966,261714.0
2020-02-20,TECHCO,158.93,161.86,158.64,161.3,3635412,172.6015,180.3296,189.9433,0.007684,0.013316,25.36,-5.7034,-4.5078,172.6015,187.3473,157.8557,263726.0
2020-02-21,TECHCO,151.94,153.41,151.87,151.96,2805905,170.8935,179.6128,189.8464,-0.057905,0.017335,15.78,-6.5152,-4.9093,170.8935,186.9054,154.8816,248455.0
2020-02-24,TECHCO,146.24,147.08,142.64,144.41,1621497,168.9615,178.8384,189.7193,-0.049684,0.019454,13.28,-7.6793,-5.4633,168.9615,187.8615,150.0615,236110.0
2020-02-25,TECHCO,145.71,148.49,145.26,146.9,1708545,167.2535,178.121,189.6027,0.017243,0.020498,17.64,-8.3052,-6.0316,167.2535,187.6637,146.8433,240182.0
2020-02-26,TECHCO,149.74,151.0,147.34,149.3,1272954,165.786,177.3752,189.4959,0.016338,0.021316,22.23,-8.5094,-6.5272,165.786,186.9526,144.6194,244106.0
2020-02-27,TECHCO,151.45,152.81,148.39,149.79,2330684,164.3475,176.6874,189.3806,0.003282,0.02141,22.67,-8.5334,-6.9284,164.3475,185.7678,142.9272,244907.0
2020-02-28,TECHCO,146.72,147.88,145.73,145.88,2111237,162.944,175.919,189.2378,-0.026103,0.021422,22.71,-8.7669,-7.2961,162.944,185.3699,140.5181,238514.0
2020-03-02,TECHCO,143.74,147.81,143.69,145.5,1558444,161.463,175.0634,189.117,-0.002605,0.021172,17.76,-8.8802,-7.6129,161.463,184.4094,138.5166,237892.0
2020-03-03,TECHCO,152.3,152.88,148.08,150.4,2677368,160.2855,174.1706,189.003,0.033677,0.023228,24.84,-8.4769,-7.7857,160.2855,182.9491,137.6219,245904.0
2020-03-04,TECHCO,152.81,154.03,150.32,150.95,1504892,159.1175,173.4294,188.9019,0.003657,0.023264,27.53,-8.0204,-7.8327,159.1175,181.1365,137.0985,246803.0
2020-03-05,TECHCO,151.65,151.66,147.92,150.09,2349725,157.9245,172.6934,188.8201,-0.005697,0.023238,28.57,-7.64,-7.7941,157.9245,179.1302,136.7188,245397.0
2020-03-06,TECHCO,149.88,150.26,147.65,148.63,2850066,156.6465,171.9892,188.7246,-0.009727,0.023158,32.64,-7.3713,-7.7096,156.6465,176.7784,136.5146,243010.0
2020-03-09,TECHCO,143.39,144.73,142.2,144.46,1345393,155.359,171.2442,188.6096,-0.028056,0.023366,29.85,-7.4095,-7.6496,155.359,175.1289,135.5891,236192.0
